first_name,last_name,age,latitude,longitude,sourced_2024,sourced_2025,gender,fund
Willy,Willms,53,0.472154,37.68333,FALSE,TRUE,female,FUND1
Adalberto,Lindgren,51,1.428263,38.018068,FALSE,FALSE,male,FUND1
Susana,Schuppe,60,1.647009,38.161517,TRUE,TRUE,female,FUND3
Delta,Spencer,66,0.711283,36.220535,TRUE,TRUE,female,FUND3
Lorenza,Brown,76,1.26124,37.588507,TRUE,FALSE,female,FUND1
Keegan,Terry,71,2.472482,38.383873,FALSE,TRUE,female,FUND2
Nedra,Hahn,53,0.132043,37.357552,FALSE,TRUE,female,FUND2
Josianne,Schowalter,43,1.320492,38.342683,FALSE,TRUE,male,FUND3
Nelle,Kuhlman,74,3.282463,37.180144,TRUE,TRUE,female,FUND3
Kirk,Yost,24,-0.453551,38.341989,FALSE,FALSE,female,FUND1
Brandy,Lind,40,-1.174577,37.494718,FALSE,TRUE,male,FUND1
Anissa,Borer,55,-0.466475,38.30497,TRUE,TRUE,female,FUND1
Bridie,Feest,70,0.993543,38.276249,FALSE,FALSE,male,FUND2
Alden,Goldner,27,1.849706,37.517579,TRUE,TRUE,female,FUND3
Marcos,Hackett,67,1.164523,36.390832,TRUE,FALSE,male,FUND2
Cristobal,Schowalter,47,1.318769,37.879169,FALSE,FALSE,female,FUND2
Branson,Quitzon,79,-1.332494,37.082984,TRUE,TRUE,male,FUND3
Jude,Auer,59,1.829639,36.742034,FALSE,TRUE,female,FUND3
Tina,Bednar,28,0.056374,36.438437,FALSE,FALSE,male,FUND1
Marjolaine,Wunsch,66,1.248378,37.70794,FALSE,FALSE,female,FUND2
Abel,Gulgowski,62,1.0412,38.159008,FALSE,FALSE,male,FUND2
Pietro,Hermann,45,2.138099,36.805856,FALSE,TRUE,male,FUND2
Jerel,Strosin,45,2.462636,36.396811,FALSE,TRUE,female,FUND3
Pinkie,Satterfield,74,-0.37,36.415163,FALSE,FALSE,male,FUND1
Jasmin,Hagenes,51,2.345665,36.480945,FALSE,TRUE,female,FUND2
Monserrat,Prosacco,31,2.670974,38.031486,TRUE,FALSE,male,FUND2
Americo,Christiansen,27,2.512347,37.913196,TRUE,TRUE,female,FUND2
Jamison,Runte,20,3.16048,37.141328,FALSE,TRUE,female,FUND1
Hilario,Miller,59,1.869358,38.12015,FALSE,TRUE,male,FUND1
Christelle,Jones,56,1.189159,37.809302,TRUE,FALSE,female,FUND3
Ena,Larkin,24,-1.407022,36.227366,FALSE,FALSE,female,FUND2
Mariah,Erdman,22,-1.143178,38.434682,FALSE,FALSE,male,FUND1
Lori,Beier,25,0.697515,36.853347,TRUE,FALSE,female,FUND3
Violet,Treutel,28,-0.664494,37.907527,TRUE,TRUE,female,FUND3
Joyce,Langosh,60,2.480012,37.230284,TRUE,TRUE,female,FUND3
Glenna,Ebert,54,-0.22815,36.872641,FALSE,FALSE,female,FUND2
Kaley,Pacocha,55,-0.381793,36.201531,TRUE,FALSE,male,FUND3
Sister,Lueilwitz,59,0.985777,38.321517,TRUE,FALSE,male,FUND3
Julian,Turcotte,60,-0.839179,38.185189,FALSE,FALSE,female,FUND2
Bennett,Jaskolski,58,0.253523,38.271008,FALSE,TRUE,female,FUND2
Taya,Lesch,56,0.842609,37.146608,FALSE,FALSE,male,FUND3
Elna,Balistreri,28,2.027225,37.957297,FALSE,TRUE,female,FUND1
Mozelle,O'Hara,65,1.002618,38.34051,FALSE,FALSE,male,FUND3
Daija,D'Amore,58,0.134089,38.064101,FALSE,TRUE,male,FUND1
Alberto,McKenzie,67,2.355283,37.426853,FALSE,TRUE,female,FUND2
Mike,Turcotte,40,-1.117646,37.051631,TRUE,TRUE,female,FUND1
Mohammed,Toy-Brekke,73,1.494865,38.24999,FALSE,TRUE,female,FUND3
Cecil,Hilll,52,-1.128295,36.399661,TRUE,FALSE,female,FUND3
Cruz,Wisozk,56,1.284006,37.948658,TRUE,FALSE,female,FUND2
Erich,Beer,50,0.943736,37.94982,TRUE,FALSE,male,FUND3
Mercedes,Bailey,38,2.072194,37.29972,FALSE,FALSE,female,FUND1
Dixie,Dickinson,31,1.272751,37.400875,FALSE,FALSE,male,FUND3
Myrtle,Brekke,62,1.332301,38.180111,TRUE,FALSE,male,FUND1
Maximillian,Mohr,21,1.840474,38.007927,FALSE,TRUE,female,FUND2
Rae,Keeling,29,2.058958,37.632485,TRUE,TRUE,male,FUND1
Jovanny,Hilll,27,-1.222582,37.705992,FALSE,FALSE,male,FUND2
Dario,Bartoletti,58,-0.804943,38.15472,FALSE,FALSE,male,FUND3
Arnulfo,Huel,24,0.76587,37.677896,FALSE,TRUE,female,FUND1
Julian,Hessel,36,2.080035,36.283852,FALSE,FALSE,male,FUND1
Stewart,Mitchell,62,1.145273,37.810658,TRUE,FALSE,male,FUND1
Krystel,Erdman,36,2.243696,38.305203,TRUE,FALSE,female,FUND3
Adolph,Konopelski,24,1.886905,37.286264,FALSE,FALSE,female,FUND3
Leann,Ferry,45,1.359563,37.394336,TRUE,TRUE,male,FUND3
Donna,Murazik,29,1.155642,37.206056,TRUE,TRUE,female,FUND2
Carter,Larson,56,0.871874,38.090078,TRUE,TRUE,male,FUND1
Kathryne,Upton,42,2.271206,37.077871,FALSE,FALSE,male,FUND2
Jerome,Botsford,77,1.537695,37.877012,TRUE,FALSE,male,FUND2
Kristoffer,Hermann,46,2.018657,37.208534,FALSE,FALSE,female,FUND1
Shyanne,Swaniawski,64,0.42749,37.143905,TRUE,FALSE,male,FUND2
Kamren,Feeney,47,0.489745,38.342561,FALSE,FALSE,male,FUND3
Shannon,Paucek,73,-0.474829,36.395693,FALSE,TRUE,male,FUND1
Lexi,Price,26,-1.061044,37.84293,FALSE,TRUE,male,FUND3
Cindy,Hauck,39,2.334752,36.211093,TRUE,FALSE,male,FUND3
Eden,Kovacek,52,2.01291,36.487837,TRUE,TRUE,female,FUND3
Dejon,Howell,59,0.937321,38.005185,TRUE,TRUE,female,FUND3
Esteban,Wuckert,34,-0.022269,37.078567,TRUE,TRUE,female,FUND3
Lewis,Osinski,21,2.182939,37.826775,TRUE,TRUE,female,FUND2
Gail,Franecki,69,-0.20411,37.202987,TRUE,TRUE,male,FUND3
Macey,Hammes,47,1.943228,37.694297,TRUE,TRUE,male,FUND1
Amelia,Towne,53,2.706455,37.002051,TRUE,FALSE,female,FUND3
Jacinto,Barrows,64,3.066919,36.534335,FALSE,TRUE,male,FUND3
Miles,Zboncak,31,-1.432679,37.351679,TRUE,FALSE,male,FUND1
Josephine,Strosin,23,0.391902,36.311072,TRUE,TRUE,male,FUND3
Marion,Monahan,43,2.064156,37.97126,FALSE,FALSE,female,FUND1
Lavonne,Swaniawski,55,0.742912,36.544763,TRUE,FALSE,male,FUND1
Darrin,Stracke,25,2.322119,36.9392,FALSE,TRUE,male,FUND2
Odell,Zemlak,28,0.29329,37.686219,TRUE,TRUE,male,FUND1
Carlee,Hansen,70,2.900755,37.103733,FALSE,FALSE,female,FUND3
Braulio,Wiegand-VonRueden,31,-0.190961,38.229439,TRUE,TRUE,male,FUND3
Ariane,Wiza,45,0.645022,37.153703,FALSE,FALSE,female,FUND3
Tressa,O'Conner,75,-0.088245,37.808902,FALSE,FALSE,male,FUND1
Selmer,Fay,30,-0.139935,36.67489,TRUE,TRUE,male,FUND1
Lucas,Dibbert,42,-0.791271,37.457195,TRUE,FALSE,male,FUND3
Christa,Moen,69,-0.685649,36.272005,FALSE,FALSE,male,FUND3
Lolita,Leuschke,49,0.114097,38.192704,TRUE,TRUE,female,FUND2
Grayce,Feeney,42,0.559535,38.344024,FALSE,FALSE,female,FUND1
Lizzie,Nikolaus,75,-0.750927,36.241795,TRUE,FALSE,male,FUND1
Maybell,Schultz,61,-0.582699,36.307752,FALSE,TRUE,female,FUND2
Izaiah,Boyer,37,2.257287,36.924768,FALSE,TRUE,male,FUND3
Mittie,Feest,49,-1.254435,38.31114,TRUE,FALSE,male,FUND1
Ruben,Flatley,20,2.392984,38.313142,TRUE,TRUE,male,FUND1
Jeffrey,Borer,65,0.957308,37.532547,TRUE,FALSE,male,FUND1
Delia,Mayer,70,2.878767,37.216486,FALSE,FALSE,female,FUND3
Vella,Herman,44,2.843883,36.233047,TRUE,TRUE,male,FUND3
Rubye,Gorczany,60,2.373748,37.91595,FALSE,FALSE,female,FUND3
Shaun,Feest,73,1.007156,36.665844,TRUE,FALSE,female,FUND3
Lyda,Lakin,50,1.211799,37.607538,FALSE,TRUE,male,FUND3
Prince,Hilpert,59,2.221346,36.447,TRUE,FALSE,male,FUND2
Erik,Langosh,23,2.478351,37.633148,FALSE,FALSE,female,FUND1
Sandrine,Kunde,50,-1.526034,36.980789,FALSE,TRUE,male,FUND2
Kaleigh,Bergnaum,46,1.303641,38.301769,TRUE,FALSE,male,FUND3
Abraham,Miller,32,1.573777,37.831967,TRUE,TRUE,female,FUND2
Serenity,Gutmann,20,-0.227724,37.218264,TRUE,TRUE,male,FUND1
Jada,Robel,50,1.313543,36.989065,FALSE,TRUE,female,FUND1
Wilhelmine,Walter,58,0.811041,36.575017,TRUE,TRUE,female,FUND1
Suzanne,Daniel,35,2.806613,36.442213,TRUE,TRUE,female,FUND3
Blaise,Wyman-Moore,38,-1.034413,38.176321,TRUE,FALSE,male,FUND1
Jessika,Waters,58,0.316605,38.276689,TRUE,TRUE,female,FUND2
Jillian,Jenkins,76,1.289217,37.152387,FALSE,FALSE,male,FUND3
Simeon,Emard,64,2.500591,37.099633,TRUE,FALSE,male,FUND2
Gerson,Gulgowski,57,-1.467981,38.276332,FALSE,TRUE,male,FUND3
Emelia,Bernier,54,1.251636,37.710368,TRUE,TRUE,female,FUND2
Anastacio,Franecki,40,0.937921,38.391359,TRUE,TRUE,male,FUND2
Darian,Feest,32,0.332538,37.772437,TRUE,FALSE,female,FUND3
Tyshawn,Stiedemann,23,1.1324,37.658071,TRUE,TRUE,female,FUND2
Keegan,VonRueden,55,0.896966,36.666309,TRUE,FALSE,female,FUND2
Jannie,Schamberger,40,1.090395,36.287114,TRUE,FALSE,male,FUND3
Margot,Kirlin,60,1.557953,36.656734,FALSE,FALSE,female,FUND1
Madeline,Russel,71,-1.169675,37.881398,TRUE,FALSE,female,FUND1
Leon,Maggio-Gutmann,57,0.443477,37.927813,TRUE,FALSE,male,FUND3
Freda,Stark,75,0.073919,36.835365,FALSE,TRUE,male,FUND2
Reginald,Kuhlman,53,2.874537,36.593245,TRUE,FALSE,male,FUND1
Clay,West,27,-1.221902,36.302526,FALSE,FALSE,male,FUND2
Kirsten,Vandervort,25,-0.924144,37.787559,TRUE,TRUE,male,FUND1
Wilfrid,Hermiston,72,3.202017,37.121551,FALSE,FALSE,female,FUND3
Niko,Satterfield,76,-0.6313,37.476425,FALSE,FALSE,male,FUND3
Lisa,Jast,64,1.015837,36.794845,TRUE,TRUE,male,FUND3
Kayley,Zboncak,36,-0.11117,36.909244,TRUE,TRUE,female,FUND2
Tyrese,Runte,64,-1.438886,37.841591,TRUE,TRUE,male,FUND2
Thomas,White-Schimmel,77,3.191436,37.019791,FALSE,FALSE,male,FUND2
Jeff,Rath,37,0.261967,38.247029,TRUE,FALSE,female,FUND3
Kamron,Price,68,0.722971,36.597177,TRUE,TRUE,male,FUND1
Zachariah,Dicki,38,-1.277335,37.557477,FALSE,TRUE,female,FUND2
Donnie,Buckridge-Keeling,27,3.069288,37.720768,FALSE,TRUE,male,FUND2
Barney,Harvey-Cremin,38,-0.453223,37.738665,FALSE,FALSE,male,FUND1
Kevon,Hills,68,1.945557,37.532417,FALSE,TRUE,male,FUND2
Ken,Morar,75,3.243109,37.746279,FALSE,FALSE,male,FUND3
Dean,Flatley,24,1.426509,36.520045,FALSE,TRUE,male,FUND3
Gage,Schowalter,38,1.591873,36.317215,TRUE,TRUE,female,FUND1
Delia,Thiel,55,0.500899,38.105505,TRUE,FALSE,female,FUND3
Fermin,Senger,24,1.49537,36.177614,TRUE,FALSE,male,FUND2
Margaret,Hettinger,51,1.101346,36.826581,FALSE,FALSE,male,FUND2
Orrin,Fisher,26,3.045333,36.306225,TRUE,FALSE,female,FUND3
Lester,Torphy,77,0.897899,37.406349,TRUE,FALSE,male,FUND1
Adella,Hermiston,75,0.8755,36.59324,FALSE,TRUE,female,FUND1
Eula,Murphy-Graham,26,2.007585,37.877518,TRUE,TRUE,female,FUND1
Dorcas,Murazik,55,0.723234,37.793352,FALSE,TRUE,male,FUND2
Duane,Bins,35,-0.080282,37.735073,FALSE,FALSE,female,FUND1
Zita,Walsh,31,0.366832,36.60997,TRUE,FALSE,male,FUND1
Joanny,Gusikowski,78,2.770445,37.508362,FALSE,FALSE,female,FUND3
Casper,Zemlak,26,0.432871,38.167343,TRUE,TRUE,male,FUND2
Claudine,MacGyver,25,0.276653,36.758405,TRUE,TRUE,male,FUND2
Nicklaus,Goldner,59,1.344859,37.959881,TRUE,FALSE,male,FUND3
Colt,Stanton,64,-1.165959,37.598061,TRUE,FALSE,female,FUND1
Harmon,Bradtke,28,0.354719,38.171453,TRUE,TRUE,male,FUND3
Thea,Weimann,24,2.158991,36.56462,FALSE,FALSE,female,FUND1
Maymie,Mills,73,2.914329,37.903965,FALSE,FALSE,female,FUND1
Edgardo,Koch,52,1.574832,36.728528,FALSE,FALSE,male,FUND3
Emmanuelle,Gleichner,37,0.276255,38.331453,TRUE,TRUE,female,FUND1
Keely,Berge,34,1.936172,36.947354,TRUE,TRUE,male,FUND3
Diamond,O'Conner,42,1.373204,38.133731,FALSE,TRUE,female,FUND2
Anissa,Strosin,30,2.222654,36.285234,TRUE,FALSE,female,FUND3
Esperanza,Dibbert,66,0.233328,37.168044,FALSE,FALSE,female,FUND3
Clint,Gerlach,23,-1.561543,37.086416,FALSE,TRUE,male,FUND3
Zachariah,Steuber,60,3.188263,37.851689,FALSE,TRUE,male,FUND3
Ervin,Gislason,80,-0.178612,36.973769,TRUE,FALSE,male,FUND2
Irma,Rempel-Kulas,33,-0.984393,37.536295,FALSE,FALSE,female,FUND1
Emmitt,Dickens,71,3.189503,37.093226,FALSE,FALSE,male,FUND1
Garrison,Windler,20,-0.918575,37.922143,TRUE,TRUE,male,FUND3
Maribel,Altenwerth,29,1.851402,38.289644,TRUE,TRUE,female,FUND3
Doris,Schneider,31,2.261692,38.318906,TRUE,TRUE,female,FUND1
Vivien,Jerde,54,0.363452,36.582013,TRUE,FALSE,male,FUND1
Millie,Bradtke,24,-1.460802,37.550247,TRUE,FALSE,female,FUND2
Rey,Cronin,25,-0.956958,37.52825,TRUE,FALSE,male,FUND1
Roberta,Rodriguez,24,1.31368,37.193098,TRUE,FALSE,male,FUND2
Kamille,Kunde,32,2.310375,36.343766,TRUE,TRUE,female,FUND2
Donnie,Jerde,36,0.97288,37.414527,TRUE,TRUE,female,FUND2
Alyce,Pagac,53,1.926455,37.669038,TRUE,TRUE,female,FUND2
Helmer,Lemke,60,-1.201871,36.49153,TRUE,FALSE,male,FUND2
Larue,Klein,74,1.412724,37.942758,TRUE,FALSE,female,FUND2
Myrna,Brown,49,2.436113,37.14219,FALSE,FALSE,female,FUND1
Deonte,Kreiger,78,-1.25589,38.129215,TRUE,TRUE,male,FUND1
Elton,Little,37,-0.387691,37.872304,TRUE,TRUE,female,FUND2
Quincy,Greenholt,46,-0.773166,37.364886,FALSE,TRUE,female,FUND1
Arthur,Marvin,40,0.062601,36.824039,FALSE,FALSE,female,FUND1
Genesis,Schuppe,72,-0.344048,38.28777,FALSE,TRUE,female,FUND1
Ewell,Rodriguez,46,0.230446,36.664615,TRUE,TRUE,female,FUND2
Duncan,Jakubowski,79,1.261967,36.370181,FALSE,TRUE,female,FUND3
Deangelo,Collier-Kirlin,43,-1.22923,37.16082,TRUE,TRUE,male,FUND2
Dejon,Lubowitz,57,0.504262,36.373532,FALSE,FALSE,female,FUND1
Dee,Farrell,74,-0.232603,36.756808,TRUE,FALSE,female,FUND2
Gino,Rogahn,36,-1.006395,38.266421,TRUE,FALSE,male,FUND3
Philip,Denesik,34,0.767766,37.711929,TRUE,TRUE,female,FUND1
Royce,Fay,30,1.722562,36.964527,TRUE,TRUE,female,FUND1
Tobin,Grant,79,-1.208,37.927964,TRUE,FALSE,female,FUND2
Afton,Ferry,27,-1.198369,37.580629,TRUE,FALSE,male,FUND1
Crawford,Hyatt,59,0.474085,37.013969,FALSE,FALSE,female,FUND3
Virgil,Hirthe,21,-1.590734,37.127767,TRUE,FALSE,male,FUND3
Doris,Conroy,63,-0.815772,37.842683,FALSE,FALSE,male,FUND2
Efren,Little,72,0.643842,37.540341,TRUE,TRUE,male,FUND1
Alexa,Batz,45,2.272981,37.372932,FALSE,TRUE,male,FUND3
Karl,Boyer,67,1.172555,36.854911,TRUE,TRUE,male,FUND3
Rosamond,Fritsch,48,-1.508333,36.823964,FALSE,FALSE,male,FUND1
Taya,Lesch,26,-0.455968,38.423061,TRUE,FALSE,male,FUND1
Ali,White,23,2.029527,37.648623,TRUE,FALSE,male,FUND2
Ernie,Carter,79,1.115662,37.407849,TRUE,TRUE,male,FUND2
Orville,Gusikowski,67,2.430148,36.833756,TRUE,FALSE,female,FUND1
Jon,Hammes,44,-1.106872,36.904162,FALSE,TRUE,female,FUND1
Heather,Dietrich,66,-1.262328,37.23845,TRUE,FALSE,male,FUND2
Lance,Rohan,77,-0.972072,37.94469,TRUE,FALSE,male,FUND2
Alba,Will,33,3.180765,37.171075,TRUE,TRUE,male,FUND1
Sasha,McCullough,49,2.868694,36.76142,FALSE,FALSE,male,FUND3
Myrtice,McGlynn,62,0.172505,37.237533,TRUE,TRUE,male,FUND3
Donato,Veum,66,1.240505,36.233742,FALSE,TRUE,female,FUND3
Annalise,Wunsch,39,0.743383,37.067317,FALSE,TRUE,male,FUND2
Lenny,Hahn,75,0.096715,37.258589,FALSE,TRUE,female,FUND3
Ella,Block,43,2.849107,36.697216,FALSE,TRUE,female,FUND1
Sebastian,King,32,0.400713,36.677558,TRUE,TRUE,female,FUND3
Adolfo,Kihn,50,2.62988,37.23784,TRUE,TRUE,male,FUND1
Ivy,Boyer,40,1.192054,37.061781,TRUE,FALSE,male,FUND3
Cydney,Kshlerin,78,-0.772159,36.966235,FALSE,FALSE,female,FUND3
Vance,Zieme,27,1.855878,37.945924,FALSE,TRUE,male,FUND1
Kody,Steuber,71,0.627573,37.816295,TRUE,FALSE,female,FUND2
Arch,Lehner,70,-0.08181,36.171303,TRUE,FALSE,male,FUND3
Gracie,Thiel,67,1.933447,36.903069,FALSE,FALSE,female,FUND1
Jules,Lueilwitz,66,-1.122976,38.311711,FALSE,FALSE,male,FUND3
Jarrod,Hoppe,61,2.911666,36.773785,TRUE,FALSE,female,FUND3
Virgie,Braun,26,2.895953,36.480199,FALSE,FALSE,female,FUND3
Miles,Feeney,26,0.306476,37.075413,TRUE,TRUE,male,FUND2
Harmon,Metz,62,3.061061,36.884986,FALSE,TRUE,male,FUND1
Skylar,Baumbach,40,1.973149,38.301498,FALSE,TRUE,female,FUND3
Maude,Jones,65,1.663188,36.782971,TRUE,FALSE,female,FUND2
Della,Skiles,50,-1.588141,36.653304,TRUE,FALSE,female,FUND3
Jena,Will-Kautzer,45,1.101275,36.619839,FALSE,FALSE,female,FUND2
Clement,Legros,72,1.870741,36.992444,TRUE,FALSE,female,FUND3
Odessa,Fahey,54,1.230015,36.799238,TRUE,TRUE,male,FUND2
Emmy,Veum,35,-0.094189,37.113445,FALSE,TRUE,male,FUND1
Axel,Hoppe,76,3.209926,36.947565,TRUE,FALSE,male,FUND1
Imelda,Dicki,40,-1.534026,36.955744,TRUE,FALSE,male,FUND3
Stacey,Maggio,74,3.057764,37.225296,FALSE,FALSE,female,FUND3
Nigel,Gutmann,46,-0.388941,37.630891,FALSE,FALSE,female,FUND3
Felicia,Barrows,77,-1.426958,38.265075,TRUE,TRUE,male,FUND2
Chanelle,Rempel,65,0.523266,37.387563,TRUE,FALSE,female,FUND2
Kylie,Bernhard,36,0.350584,36.218911,FALSE,TRUE,female,FUND2
Jensen,Goldner,65,0.779205,37.870274,FALSE,TRUE,male,FUND1
Valentina,McDermott,67,3.099434,38.394048,FALSE,FALSE,female,FUND3
Vallie,Windler,59,1.664386,37.103788,FALSE,TRUE,female,FUND2
Maya,Muller,75,-0.05559,37.479501,FALSE,TRUE,female,FUND2
Davon,Doyle,41,0.919508,37.441692,TRUE,TRUE,male,FUND2
Morris,Bednar,43,1.107499,36.989689,TRUE,TRUE,female,FUND2
Braxton,Rohan,76,2.193571,38.064628,TRUE,FALSE,female,FUND3
Zita,Pollich,66,2.966999,38.129666,TRUE,TRUE,female,FUND2
Lambert,Franey,48,0.470384,37.213255,FALSE,FALSE,male,FUND3
Pattie,Huels,54,-0.441787,37.177076,FALSE,FALSE,female,FUND2
Amelie,Graham-Rempel,68,0.429148,37.442272,FALSE,TRUE,male,FUND1
Herbert,Jast,48,-0.867378,37.129081,TRUE,FALSE,male,FUND1
Patience,Green,31,1.113705,37.343016,FALSE,TRUE,male,FUND2
Florence,Schultz,28,0.026067,37.961973,TRUE,TRUE,male,FUND3
Dan,Ortiz,72,2.44665,36.182335,TRUE,TRUE,female,FUND2
Elza,Murray,47,-0.324972,37.682721,FALSE,TRUE,male,FUND1
Concepcion,Treutel,49,-0.101336,38.392652,TRUE,FALSE,female,FUND2
Rebeka,Kuhic,74,1.661444,38.034977,TRUE,TRUE,female,FUND2
Jon,Satterfield-Fritsch,55,-1.216926,36.181615,TRUE,TRUE,male,FUND1
Ricardo,Von,72,-1.519204,36.823594,FALSE,FALSE,female,FUND1
Lewis,Mueller,62,-0.869461,38.126406,FALSE,TRUE,male,FUND1
Mike,Leuschke,57,1.936901,36.719116,TRUE,FALSE,female,FUND2
Rigoberto,West,80,0.57579,37.248041,TRUE,FALSE,male,FUND1
Lisa,Lockman,28,0.9919,37.006134,TRUE,TRUE,female,FUND2
Lucious,Kris,53,1.831369,36.802638,FALSE,TRUE,male,FUND2
Zelda,Russel,76,-0.447979,37.8614,TRUE,TRUE,male,FUND3
Loraine,Waelchi,27,0.68437,36.801564,FALSE,FALSE,female,FUND3
Horacio,Effertz,23,-0.925761,37.518797,FALSE,TRUE,female,FUND1
Kimberly,Marvin,52,2.039636,37.755132,TRUE,FALSE,female,FUND2
Fidel,Williamson,21,-1.287878,37.210699,FALSE,TRUE,male,FUND1
Camylle,Harvey,61,2.219675,37.913591,FALSE,TRUE,female,FUND3
Rhoda,Kautzer,22,2.975083,36.258821,FALSE,FALSE,male,FUND2
Christop,Larkin,71,0.85832,37.309079,FALSE,FALSE,male,FUND3
Janick,Braun,48,2.191201,37.788654,TRUE,FALSE,male,FUND2
Jasen,Hessel,80,0.145594,38.020336,FALSE,FALSE,female,FUND3
Freeda,Howell,45,-0.3027,36.371264,TRUE,TRUE,male,FUND1
Lloyd,Bednar,35,-0.039228,36.262202,FALSE,TRUE,male,FUND3
Margarett,Sanford,31,2.18577,38.186787,FALSE,FALSE,female,FUND2
Hilton,Braun,66,0.137961,37.928655,TRUE,TRUE,female,FUND3
Tristian,Heller,27,3.161641,37.355216,FALSE,TRUE,female,FUND1
Barbara,Schultz,37,0.179428,36.53309,FALSE,TRUE,female,FUND2
Rebecca,Koelpin-D'Amore,29,1.93787,37.638074,TRUE,FALSE,female,FUND3
Michele,Zboncak,23,-0.100763,37.016409,TRUE,FALSE,female,FUND3
Jameson,Carroll,29,-1.368664,36.58797,FALSE,TRUE,male,FUND1
Colleen,Kuhlman,77,0.895231,37.210341,TRUE,FALSE,male,FUND3
Addie,Stehr-Bahringer,75,0.191899,38.012645,TRUE,TRUE,male,FUND1
Sister,Welch,28,-0.758365,38.062537,FALSE,FALSE,female,FUND2
Demarcus,Dicki,44,0.460581,38.111152,FALSE,TRUE,male,FUND3
Mavis,Lind,72,-1.245239,38.160267,FALSE,TRUE,female,FUND2
Kris,Lockman,58,2.146693,37.295796,FALSE,TRUE,female,FUND2
Alia,Torphy,58,0.668401,36.302799,FALSE,TRUE,male,FUND3
Everardo,Thompson,52,1.337485,37.686407,FALSE,FALSE,female,FUND1
Bertha,Greenholt,21,2.253811,37.364784,FALSE,TRUE,female,FUND3
Alta,McDermott,47,1.548903,38.350274,FALSE,FALSE,female,FUND3
River,Morissette,55,2.415417,37.871745,FALSE,FALSE,male,FUND3
Rolando,Leannon,35,0.435175,37.206811,FALSE,TRUE,female,FUND1
Jazmin,Sipes,64,2.828347,37.243529,TRUE,TRUE,male,FUND3
Jude,Gerhold,75,0.225447,36.81404,TRUE,FALSE,male,FUND3
Martin,Cormier,20,2.434061,37.768322,TRUE,TRUE,female,FUND1
Brenda,Leffler,68,1.717086,36.344817,TRUE,FALSE,male,FUND3
Lawrence,Emmerich,43,0.990227,38.451216,TRUE,FALSE,female,FUND1
Garrick,Tillman,25,1.876892,38.277814,FALSE,FALSE,male,FUND3
Logan,McLaughlin,45,0.043788,36.471783,TRUE,FALSE,female,FUND2
Wyatt,Hahn,44,0.561618,36.239,TRUE,TRUE,female,FUND2
Jacynthe,Mertz,31,2.891389,36.825672,FALSE,FALSE,male,FUND3
Vena,Koepp-Thompson,65,-1.159542,36.888353,FALSE,FALSE,male,FUND1
Alexzander,Bailey,26,1.796813,37.357292,TRUE,FALSE,male,FUND1
Jamir,Bahringer,56,0.68055,37.945297,TRUE,TRUE,female,FUND1
Chase,Cole,58,2.432268,37.447967,TRUE,TRUE,male,FUND1
America,Prohaska-Effertz,57,0.999285,36.169136,FALSE,TRUE,male,FUND1
Adrian,Lindgren,39,0.446409,37.326626,TRUE,FALSE,male,FUND3
Robert,Kihn,78,2.978747,38.023047,TRUE,TRUE,female,FUND2
Ceasar,Bode,74,2.764368,37.14528,FALSE,FALSE,male,FUND3
Ella,Mohr,53,3.220834,37.707281,TRUE,FALSE,male,FUND3
Donna,Pfeffer,44,2.61492,36.287346,TRUE,FALSE,female,FUND3
Kendra,Spencer,61,-0.801828,37.773643,TRUE,TRUE,male,FUND3
Jedidiah,Hills,30,-1.476382,36.360111,FALSE,FALSE,male,FUND1
Augustus,Reynolds,63,3.079908,38.13457,FALSE,FALSE,male,FUND1
Tia,Lang,27,0.903558,36.972774,TRUE,FALSE,male,FUND3
Letha,Bode,77,-0.472212,37.482928,TRUE,TRUE,male,FUND3
Dena,Watsica,53,-1.453134,37.154365,FALSE,TRUE,female,FUND1
Wyman,Von,54,-0.182703,36.98672,FALSE,TRUE,male,FUND3
Dave,Bogisich,74,1.429751,36.473642,FALSE,TRUE,female,FUND1
Kevon,Cole,62,0.688011,38.152706,FALSE,FALSE,male,FUND3
Jeramy,Rempel,74,0.627906,36.465858,FALSE,TRUE,female,FUND2
Bridget,Lakin,41,-1.545889,36.542213,TRUE,TRUE,male,FUND1
Eusebio,Kertzmann,49,0.082057,36.262035,TRUE,FALSE,female,FUND3
Alejandrin,Hagenes,53,2.571191,37.773861,FALSE,FALSE,male,FUND3
Ally,Feest,36,-0.197493,36.598027,TRUE,TRUE,male,FUND2
Mckenzie,Feeney,37,-0.821295,36.565447,TRUE,TRUE,male,FUND3
Cortez,Stamm,57,1.035898,36.963236,TRUE,FALSE,female,FUND3
Jazmyne,Murray,38,2.08364,36.857228,FALSE,FALSE,female,FUND1
Elody,Prohaska,66,-1.351639,37.401404,TRUE,FALSE,male,FUND1
Chloe,Gusikowski-Kihn,76,1.483206,38.148023,FALSE,TRUE,male,FUND2
Sydnee,Schimmel,67,1.194869,38.217561,FALSE,TRUE,male,FUND3
Tyra,Abbott,43,-1.517456,36.941347,FALSE,FALSE,female,FUND1
Beulah,Herman,25,-1.014677,36.904512,TRUE,TRUE,female,FUND1
Alta,Cruickshank,55,1.994986,36.741928,FALSE,FALSE,female,FUND3
Rasheed,Dickens,37,3.05817,37.877581,FALSE,TRUE,male,FUND3
